A20 0.0  0.0  0.29
A21 0.0  0.0  0.29
A22 0.0  360.0  0.29
A23 0.0  0.0  0.29
A24 0.0  360.0  0.29
A25 0.0  360.0  0.29
A1 -0.0013328913491897144  360.0  0.3
A2 0.0  360.0  0.3
A3 0.0  360.0  0.3
A4 0.0  360.0  0.3
A5 0.0  360.0  0.3
A6 0.0  360.0  0.3
A7 0.0  360.0  0.3
A8 0.0  360.0  0.3
A9 0.0  360.0  0.3
A10 0.0  360.0  0.3
A11 0.0  360.0  0.3
A12 0.0  360.0  0.3
A13 0.0  360.0  0.3
A14 0.0  360.0  0.3
A15 0.0  360.0  0.3
A16 0.0  360.0  0.3
A17 0.0  360.0  0.3
A18 0.0  360.0  0.3
A19 0.0  360.0  0.3
A20 0.0  0.0  0.3
A21 0.0  0.0  0.3
A22 0.0  360.0  0.3
A23 0.0  0.0  0.3
A24 0.0  360.0  0.3
A25 0.0  360.0  0.3
A1 -0.00154208793670413  360.0  0.31
A2 0.0  360.0  0.31
A3 0.0  360.0  0.31
A4 0.0  360.0  0.31
A5 0.0  360.0  0.31
A6 0.0  360.0  0.31
A7 0.0  360.0  0.31
A8 0.0  360.0  0.31
A9 0.0  360.0  0.31
A10 0.0  360.0  0.31
A11 0.0  360.0  0.31
A12 0.0  360.0  0.31
A13 0.0  360.0  0.31
A14 0.0  360.0  0.31
A15 0.0  360.0  0.31
A16 0.0  360.0  0.31
A17 0.0  360.0  0.31
A18 0.0  360.0  0.31
A19 0.0  360.0  0.31
A20 0.0  0.0  0.31
A21 0.0  0.0  0.31
A22 0.0  360.0  0.31
A23 0.0  0.0  0.31
A24 0.0  360.0  0.31
A25 0.0  360.0  0.31
A1 -0.0017748043378949083  360.0  0.32
A2 0.0  360.0  0.32
A3 0.0  360.0  0.32
A4 0.0  360.0  0.32
A5 0.0  360.0  0.32
A6 0.0  360.0  0.32
A7 0.0  360.0  0.32
A8 0.0  360.0  0.32
A9 0.0  360.0  0.32
A10 0.0  360.0  0.32
A11 0.0  360.0  0.32
A12 0.0  360.0  0.32
A13 0.0  360.0  0.32
A14 0.0  360.0  0.32
A15 0.0  360.0  0.32
A16 0.0  360.0  0.32
A17 0.0  360.0  0.32
A18 0.0  360.0  0.32
A19 0.0  360.0  0.32
A20 0.0  0.0  0.32
A21 0.0  0.0  0.32
A22 0.0  360.0  0.32
A23 0.0  0.0  0.32
A24 0.0  360.0  0.32
A25 0.0  360.0  0.32
A1 -0.002032705906090982  360.0  0.33
A2 0.0  360.0  0.33
A3 0.0  360.0  0.33
A4 0.0  360.0  0.33
A5 0.0  360.0  0.33
A6 0.0  360.0  0.33
A7 0.0  360.0  0.33
A8 0.0  360.0  0.33
A9 0.0  360.0  0.33
A10 0.0  360.0  0.33
A11 0.0  360.0  0.33
A12 0.0  360.0  0.33
A13 0.0  360.0  0.33
A14 0.0  360.0  0.33
A15 0.0  360.0  0.33
A16 0.0  360.0  0.33
A17 0.0  360.0  0.33
A18 0.0  360.0  0.33
A19 0.0  360.0  0.33
A20 0.0  0.0  0.33
A21 0.0  0.0  0.33
A22 0.0  360.0  0.33
A23 0.0  0.0  0.33
A24 0.0  360.0  0.33
A25 0.0  360.0  0.33
A1 -0.0023175100159263193  360.0  0.34
A2 0.0  360.0  0.34
A3 0.0  360.0  0.34
A4 0.0  360.0  0.34
A5 0.0  360.0  0.34
A6 0.0  360.0  0.34
A7 0.0  360.0  0.34
A8 0.0  360.0  0.34
A9 0.0  360.0  0.34
A10 0.0  360.0  0.34
A11 0.0  360.0  0.34
A12 0.0  360.0  0.34
A13 0.0  360.0  0.34
A14 0.0  360.0  0.34
A15 0.0  360.0  0.34
A16 0.0  360.0  0.34
A17 0.0  360.0  0.34
A18 0.0  360.0  0.34
A19 0.0  360.0  0.34
A20 0.0  0.0  0.34
A21 0.0  0.0  0.34
A22 0.0  360.0  0.34
A23 0.0  0.0  0.34
A24 0.0  360.0  0.34
A25 0.0  360.0  0.34
A1 -0.0026309855565757887  360.0  0.35
A2 0.0  360.0  0.35
A3 0.0  360.0  0.35
A4 0.0  360.0  0.35
A5 0.0  360.0  0.35
A6 0.0  360.0  0.35
A7 0.0  360.0  0.35
A8 0.0  360.0  0.35
A9 0.0  360.0  0.35
A10 0.0  360.0  0.35
A11 0.0  360.0  0.35
A12 0.0  360.0  0.35
A13 0.0  360.0  0.35
A14 0.0  360.0  0.35
A15 0.0  360.0  0.35
A16 0.0  360.0  0.35
A17 0.0  360.0  0.35
A18 0.0  360.0  0.35
A19 0.0  360.0  0.35
A20 0.0  0.0  0.35
A21 0.0  0.0  0.35
A22 0.0  360.0  0.35
A23 0.0  0.0  0.35
A24 0.0  360.0  0.35
A25 0.0  360.0  0.35
A1 -0.002974952423426183  360.0  0.36
A2 0.0  360.0  0.36
A3 0.0  360.0  0.36
A4 0.0  360.0  0.36
A5 0.0  360.0  0.36
A6 0.0  360.0  0.36
A7 0.0  360.0  0.36
A8 0.0  360.0  0.36
A9 0.0  360.0  0.36
A10 0.0  360.0  0.36
A11 0.0  360.0  0.36
A12 0.0  360.0  0.36
A13 0.0  360.0  0.36
A14 0.0  360.0  0.36
A15 0.0  360.0  0.36
A16 0.0  360.0  0.36
A17 0.0  360.0  0.36
A18 0.0  360.0  0.36
A19 0.0  360.0  0.36
A20 0.0  0.0  0.36
A21 0.0  0.0  0.36
A22 0.0  360.0  0.36
A23 0.0  0.0  0.36
A24 0.0  360.0  0.36
A25 0.0  360.0  0.36
A1 -0.003351281008233308  360.0  0.37
A2 0.0  360.0  0.37
A3 0.0  360.0  0.37
A4 0.0  360.0  0.37
A5 0.0  360.0  0.37
A6 0.0  360.0  0.37
A7 0.0  360.0  0.37
A8 0.0  360.0  0.37
A9 0.0  360.0  0.37
A10 0.0  360.0  0.37
A11 0.0  360.0  0.37
A12 0.0  360.0  0.37
A13 0.0  360.0  0.37
A14 0.0  360.0  0.37
A15 0.0  360.0  0.37
A16 0.0  360.0  0.37
A17 0.0  360.0  0.37
A18 0.0  360.0  0.37
A19 0.0  360.0  0.37
A20 0.0  0.0  0.37
A21 0.0  0.0  0.37
A22 0.0  360.0  0.37
A23 0.0  0.0  0.37
A24 0.0  360.0  0.37
A25 0.0  360.0  0.37
A1 -0.0037618916878668983  360.0  0.38
A2 0.0  360.0  0.38
A3 0.0  360.0  0.38
A4 0.0  360.0  0.38
A5 0.0  360.0  0.38
A6 0.0  360.0  0.38
A7 0.0  360.0  0.38
A8 0.0  360.0  0.38
A9 0.0  360.0  0.38
A10 0.0  360.0  0.38
A11 0.0  360.0  0.38
A12 0.0  360.0  0.38
A13 0.0  360.0  0.38
A14 0.0  360.0  0.38
A15 0.0  360.0  0.38
A16 0.0  360.0  0.38
A17 0.0  360.0  0.38
A18 0.0  360.0  0.38
A19 0.0  360.0  0.38
A20 0.0  0.0  0.38
A21 0.0  0.0  0.38
A22 0.0  360.0  0.38
A23 0.0  0.0  0.38
A24 0.0  360.0  0.38
A25 0.0  360.0  0.38
A1 -0.004208754311503426  360.0  0.39
A2 0.0  360.0  0.39
A3 0.0  360.0  0.39
A4 0.0  360.0  0.39
A5 0.0  360.0  0.39
A6 0.0  360.0  0.39
A7 0.0  360.0  0.39
A8 0.0  360.0  0.39
A9 0.0  360.0  0.39
A10 0.0  360.0  0.39
A11 0.0  360.0  0.39
A12 0.0  360.0  0.39
A13 0.0  360.0  0.39
A14 0.0  360.0  0.39
A15 0.0  360.0  0.39
